image_path,caption
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000548.jpg,Image 549 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000549.jpg,Image 550 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000550.jpg,Image 551 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000551.jpg,Image 552 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000552.jpg,Image 553 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000553.jpg,Image 554 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000554.jpg,Image 555 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000555.jpg,Image 556 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000556.jpg,Image 557 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000557.jpg,Image 558 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000558.jpg,Image 559 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000559.jpg,Image 560 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000560.jpg,Image 561 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000561.jpg,Image 562 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000562.jpg,Image 563 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000563.jpg,Image 564 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000564.jpg,Image 565 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000565.jpg,Image 566 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000566.jpg,Image 567 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000567.jpg,Image 568 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000568.jpg,Image 569 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000569.jpg,Image 570 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000570.jpg,Image 571 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000571.jpg,Image 572 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000572.jpg,Image 573 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000573.jpg,Image 574 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000574.jpg,Image 575 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000575.jpg,Image 576 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000576.jpg,Image 577 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000577.jpg,Image 578 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000578.jpg,Image 579 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000579.jpg,Image 580 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000580.jpg,Image 581 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000581.jpg,Image 582 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000582.jpg,Image 583 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000583.jpg,Image 584 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000584.jpg,Image 585 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000585.jpg,Image 586 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000586.jpg,Image 587 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000587.jpg,Image 588 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000588.jpg,Image 589 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000589.jpg,Image 590 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000590.jpg,Image 591 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000591.jpg,Image 592 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000592.jpg,Image 593 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000593.jpg,Image 594 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000594.jpg,Image 595 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000595.jpg,Image 596 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000596.jpg,Image 597 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000597.jpg,Image 598 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000598.jpg,Image 599 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000599.jpg,Image 600 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000600.jpg,Image 601 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000601.jpg,Image 602 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000602.jpg,Image 603 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000603.jpg,Image 604 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000604.jpg,Image 605 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000605.jpg,Image 606 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000606.jpg,Image 607 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000607.jpg,Image 608 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000608.jpg,Image 609 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000609.jpg,Image 610 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000610.jpg,Image 611 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000611.jpg,Image 612 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000612.jpg,Image 613 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000613.jpg,Image 614 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000614.jpg,Image 615 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000615.jpg,Image 616 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000616.jpg,Image 617 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000617.jpg,Image 618 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000618.jpg,Image 619 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000619.jpg,Image 620 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000620.jpg,Image 621 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000621.jpg,Image 622 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000622.jpg,Image 623 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000623.jpg,Image 624 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000624.jpg,Image 625 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000625.jpg,Image 626 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000626.jpg,Image 627 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000627.jpg,Image 628 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000628.jpg,Image 629 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000629.jpg,Image 630 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000630.jpg,Image 631 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000631.jpg,Image 632 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000632.jpg,Image 633 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000633.jpg,Image 634 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000634.jpg,Image 635 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000635.jpg,Image 636 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000636.jpg,Image 637 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000637.jpg,Image 638 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000638.jpg,Image 639 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000639.jpg,Image 640 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000640.jpg,Image 641 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000641.jpg,Image 642 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000642.jpg,Image 643 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000643.jpg,Image 644 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000644.jpg,Image 645 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000645.jpg,Image 646 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000646.jpg,Image 647 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000647.jpg,Image 648 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000648.jpg,Image 649 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000649.jpg,Image 650 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000650.jpg,Image 651 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000651.jpg,Image 652 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000652.jpg,Image 653 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000653.jpg,Image 654 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000654.jpg,Image 655 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000655.jpg,Image 656 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000656.jpg,Image 657 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000657.jpg,Image 658 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000658.jpg,Image 659 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000659.jpg,Image 660 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000660.jpg,Image 661 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000661.jpg,Image 662 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000662.jpg,Image 663 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000663.jpg,Image 664 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000664.jpg,Image 665 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000665.jpg,Image 666 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000666.jpg,Image 667 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000667.jpg,Image 668 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000668.jpg,Image 669 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000669.jpg,Image 670 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000670.jpg,Image 671 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000671.jpg,Image 672 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000672.jpg,Image 673 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000673.jpg,Image 674 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000674.jpg,Image 675 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000675.jpg,Image 676 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000676.jpg,Image 677 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000677.jpg,Image 678 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000678.jpg,Image 679 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000679.jpg,Image 680 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000680.jpg,Image 681 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000681.jpg,Image 682 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000682.jpg,Image 683 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000683.jpg,Image 684 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000684.jpg,Image 685 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000685.jpg,Image 686 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000686.jpg,Image 687 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000687.jpg,Image 688 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000688.jpg,Image 689 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000689.jpg,Image 690 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000690.jpg,Image 691 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000691.jpg,Image 692 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000692.jpg,Image 693 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000693.jpg,Image 694 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000694.jpg,Image 695 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000695.jpg,Image 696 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000696.jpg,Image 697 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000697.jpg,Image 698 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000698.jpg,Image 699 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000699.jpg,Image 700 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000700.jpg,Image 701 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000701.jpg,Image 702 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000702.jpg,Image 703 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000703.jpg,Image 704 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000704.jpg,Image 705 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000705.jpg,Image 706 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000706.jpg,Image 707 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000707.jpg,Image 708 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000708.jpg,Image 709 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000709.jpg,Image 710 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000710.jpg,Image 711 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000711.jpg,Image 712 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000712.jpg,Image 713 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000713.jpg,Image 714 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000714.jpg,Image 715 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000715.jpg,Image 716 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000716.jpg,Image 717 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000717.jpg,Image 718 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000718.jpg,Image 719 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000719.jpg,Image 720 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000720.jpg,Image 721 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000721.jpg,Image 722 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000722.jpg,Image 723 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000723.jpg,Image 724 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000724.jpg,Image 725 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000725.jpg,Image 726 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000726.jpg,Image 727 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000727.jpg,Image 728 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000728.jpg,Image 729 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000729.jpg,Image 730 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000730.jpg,Image 731 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000731.jpg,Image 732 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000732.jpg,Image 733 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000733.jpg,Image 734 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000734.jpg,Image 735 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000735.jpg,Image 736 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000736.jpg,Image 737 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000737.jpg,Image 738 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000738.jpg,Image 739 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000739.jpg,Image 740 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000740.jpg,Image 741 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000741.jpg,Image 742 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000742.jpg,Image 743 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000743.jpg,Image 744 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000744.jpg,Image 745 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000745.jpg,Image 746 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000746.jpg,Image 747 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000747.jpg,Image 748 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000748.jpg,Image 749 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000749.jpg,Image 750 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000750.jpg,Image 751 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000751.jpg,Image 752 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000752.jpg,Image 753 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000753.jpg,Image 754 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000754.jpg,Image 755 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000755.jpg,Image 756 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000756.jpg,Image 757 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000757.jpg,Image 758 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000758.jpg,Image 759 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000759.jpg,Image 760 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000760.jpg,Image 761 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000761.jpg,Image 762 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000762.jpg,Image 763 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000763.jpg,Image 764 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000764.jpg,Image 765 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000765.jpg,Image 766 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000766.jpg,Image 767 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000767.jpg,Image 768 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000768.jpg,Image 769 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000769.jpg,Image 770 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000770.jpg,Image 771 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000771.jpg,Image 772 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000772.jpg,Image 773 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000773.jpg,Image 774 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000774.jpg,Image 775 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000775.jpg,Image 776 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000776.jpg,Image 777 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000777.jpg,Image 778 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000778.jpg,Image 779 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000779.jpg,Image 780 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000780.jpg,Image 781 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000781.jpg,Image 782 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000782.jpg,Image 783 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000783.jpg,Image 784 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000784.jpg,Image 785 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000785.jpg,Image 786 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000786.jpg,Image 787 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000787.jpg,Image 788 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000788.jpg,Image 789 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000789.jpg,Image 790 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000790.jpg,Image 791 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000791.jpg,Image 792 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000792.jpg,Image 793 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000793.jpg,Image 794 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000794.jpg,Image 795 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000795.jpg,Image 796 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000796.jpg,Image 797 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000797.jpg,Image 798 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000798.jpg,Image 799 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000799.jpg,Image 800 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000800.jpg,Image 801 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000801.jpg,Image 802 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000802.jpg,Image 803 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000803.jpg,Image 804 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000804.jpg,Image 805 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000805.jpg,Image 806 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000806.jpg,Image 807 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000807.jpg,Image 808 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000808.jpg,Image 809 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000809.jpg,Image 810 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000810.jpg,Image 811 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000811.jpg,Image 812 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000812.jpg,Image 813 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000813.jpg,Image 814 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000814.jpg,Image 815 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000815.jpg,Image 816 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000816.jpg,Image 817 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000817.jpg,Image 818 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000818.jpg,Image 819 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000819.jpg,Image 820 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000820.jpg,Image 821 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000821.jpg,Image 822 from COCO dataset
